n_ann,minority,delta,rep,simulation,method,stat,pvalue,detected
20,0.2,2.0,22,bidirectional,chi-squared (Akhtar et al. 2019),8.010006186206324,0.09121234197966689,0
20,0.2,2.0,22,bidirectional,GMM clustering (Checco/Mignemi),-0.05020727775218793,0.8059701492537313,0
20,0.2,2.0,23,unidirectional,apunim,0.08478872714394871,2.8449959803725256e-14,1
20,0.2,2.0,23,unidirectional,Krippendorff delta-alpha,0.01680876164276307,0.1691542288557214,0
20,0.2,2.0,23,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,23,unidirectional,chi-squared (Akhtar et al. 2019),141.47988131158723,1.3608026179445895e-29,1
20,0.2,2.0,23,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,23,bidirectional,apunim,0.19797545788879586,5.3433086091264906e-48,1
20,0.2,2.0,23,bidirectional,Krippendorff delta-alpha,0.10672554336747575,0.004975124378109453,1
20,0.2,2.0,23,bidirectional,aposteriori unimodality (2024),0.005747126436781609,0.0891089108910891,0
20,0.2,2.0,23,bidirectional,chi-squared (Akhtar et al. 2019),10.784556532655287,0.029095041186704133,1
20,0.2,2.0,23,bidirectional,GMM clustering (Checco/Mignemi),-0.13095238095238096,1.0,0
20,0.2,2.0,24,unidirectional,apunim,0.11462256117177297,1.8399316386926773e-18,1
20,0.2,2.0,24,unidirectional,Krippendorff delta-alpha,0.02221849904580575,0.07462686567164178,0
20,0.2,2.0,24,unidirectional,aposteriori unimodality (2024),0.005780346820809248,0.12871287128712872,0
20,0.2,2.0,24,unidirectional,chi-squared (Akhtar et al. 2019),151.2347390454299,1.106931936632682e-31,1
20,0.2,2.0,24,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,24,bidirectional,apunim,0.08057808078697994,8.178004630676977e-14,1
20,0.2,2.0,24,bidirectional,Krippendorff delta-alpha,0.06708470695649821,0.004975124378109453,1
20,0.2,2.0,24,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,24,bidirectional,chi-squared (Akhtar et al. 2019),1.7007026430177299,0.7905899841021287,0
20,0.2,2.0,24,bidirectional,GMM clustering (Checco/Mignemi),-0.056622851365015166,1.0,0
20,0.2,2.0,25,unidirectional,apunim,0.13919796218004288,1.4044366933697187e-27,1
20,0.2,2.0,25,unidirectional,Krippendorff delta-alpha,0.006913512774534836,0.24378109452736318,0
20,0.2,2.0,25,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,25,unidirectional,chi-squared (Akhtar et al. 2019),185.16955291502381,5.782926646872351e-39,1
20,0.2,2.0,25,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,25,bidirectional,apunim,0.037710131758291625,0.001298282637172122,1
20,0.2,2.0,25,bidirectional,Krippendorff delta-alpha,0.05706971661682264,0.014925373134328358,1
20,0.2,2.0,25,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,25,bidirectional,chi-squared (Akhtar et al. 2019),1.1876641608473835,0.8801254275295446,0
20,0.2,2.0,25,bidirectional,GMM clustering (Checco/Mignemi),0.05508798775822494,0.2885572139303483,0
20,0.2,2.0,26,unidirectional,apunim,0.11192526103682002,1.3553344404957931e-22,1
20,0.2,2.0,26,unidirectional,Krippendorff delta-alpha,0.022757830505965304,0.014925373134328358,1
20,0.2,2.0,26,unidirectional,aposteriori unimodality (2024),0.005780346820809248,0.09900990099009901,0
20,0.2,2.0,26,unidirectional,chi-squared (Akhtar et al. 2019),166.17896050720054,6.909376997628739e-35,1
20,0.2,2.0,26,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,26,bidirectional,apunim,0.0777065322212259,4.693804243877118e-11,1
20,0.2,2.0,26,bidirectional,Krippendorff delta-alpha,0.06859497458563074,0.004975124378109453,1
20,0.2,2.0,26,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,26,bidirectional,chi-squared (Akhtar et al. 2019),14.191123742491836,0.006709399154048607,1
20,0.2,2.0,26,bidirectional,GMM clustering (Checco/Mignemi),0.27350427350427353,0.24378109452736318,0
20,0.2,2.0,27,unidirectional,apunim,0.021908964147231248,0.19192394524892145,0
20,0.2,2.0,27,unidirectional,Krippendorff delta-alpha,-0.009690058894294196,0.6666666666666666,0
20,0.2,2.0,27,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,27,unidirectional,chi-squared (Akhtar et al. 2019),205.21400164063277,2.8427249496064146e-43,1
20,0.2,2.0,27,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,27,bidirectional,apunim,0.11198257080610027,4.171241374819081e-25,1
20,0.2,2.0,27,bidirectional,Krippendorff delta-alpha,0.04422417669763812,0.024875621890547265,1
20,0.2,2.0,27,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,27,bidirectional,chi-squared (Akhtar et al. 2019),8.255543047383242,0.08265331391710613,0
20,0.2,2.0,27,bidirectional,GMM clustering (Checco/Mignemi),-0.12844276204150895,1.0,0
20,0.2,2.0,28,unidirectional,apunim,0.04498648643483886,0.016579845456591354,1
20,0.2,2.0,28,unidirectional,Krippendorff delta-alpha,0.010670453614914255,0.21393034825870647,0
20,0.2,2.0,28,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,28,unidirectional,chi-squared (Akhtar et al. 2019),131.17068438427935,2.1878947602962047e-27,1
20,0.2,2.0,28,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,28,bidirectional,apunim,0.056668265028996086,0.0063713853272681815,1
20,0.2,2.0,28,bidirectional,Krippendorff delta-alpha,0.04009612942588647,0.07960199004975124,0
20,0.2,2.0,28,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,28,bidirectional,chi-squared (Akhtar et al. 2019),5.3549471390299574,0.2527770047355805,0
20,0.2,2.0,28,bidirectional,GMM clustering (Checco/Mignemi),0.1522903033908388,0.24875621890547264,0
20,0.2,2.0,29,unidirectional,apunim,0.09786631145928663,8.755402045560299e-08,1
20,0.2,2.0,29,unidirectional,Krippendorff delta-alpha,0.0013873720849161275,0.31840796019900497,0
20,0.2,2.0,29,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,29,unidirectional,chi-squared (Akhtar et al. 2019),177.95156163515168,2.0532176649643433e-37,1
20,0.2,2.0,29,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,29,bidirectional,apunim,0.1584624044450092,2.6567787072543106e-33,1
20,0.2,2.0,29,bidirectional,Krippendorff delta-alpha,0.07088259402944197,0.004975124378109453,1
20,0.2,2.0,29,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,29,bidirectional,chi-squared (Akhtar et al. 2019),4.244361890929865,0.37394402188934,0
20,0.2,2.0,29,bidirectional,GMM clustering (Checco/Mignemi),0.028760813391753737,0.4626865671641791,0
20,0.2,2.0,30,unidirectional,apunim,0.08350290957123992,3.598722779654034e-15,1
20,0.2,2.0,30,unidirectional,Krippendorff delta-alpha,0.03733544329381583,0.014925373134328358,1
20,0.2,2.0,30,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,30,unidirectional,chi-squared (Akhtar et al. 2019),149.53178671456868,2.5648314403758395e-31,1
20,0.2,2.0,30,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,30,bidirectional,apunim,0.07007051000324842,3.229715225712038e-10,1
20,0.2,2.0,30,bidirectional,Krippendorff delta-alpha,0.01685215649302696,0.20398009950248755,0
20,0.2,2.0,30,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,30,bidirectional,chi-squared (Akhtar et al. 2019),13.889139442716761,0.007657413005630741,1
20,0.2,2.0,30,bidirectional,GMM clustering (Checco/Mignemi),-0.056622851365015166,1.0,0
20,0.2,2.0,31,unidirectional,apunim,0.05089408528198075,1.5748865774479383e-05,1
20,0.2,2.0,31,unidirectional,Krippendorff delta-alpha,-0.0027448231679980117,0.48756218905472637,0
20,0.2,2.0,31,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,31,unidirectional,chi-squared (Akhtar et al. 2019),174.46811677345352,1.1491218006596867e-36,1
20,0.2,2.0,31,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,31,bidirectional,apunim,0.06756334637928807,8.039108990394046e-08,1
20,0.2,2.0,31,bidirectional,Krippendorff delta-alpha,0.0680521172398052,0.004975124378109453,1
20,0.2,2.0,31,bidirectional,aposteriori unimodality (2024),0.005813953488372093,0.1188118811881188,0
20,0.2,2.0,31,bidirectional,chi-squared (Akhtar et al. 2019),8.94554948701036,0.06247498827326458,0
20,0.2,2.0,31,bidirectional,GMM clustering (Checco/Mignemi),-0.056622851365015166,1.0,0
20,0.2,2.0,32,unidirectional,apunim,0.15002033798025358,3.846320868704155e-31,1
20,0.2,2.0,32,unidirectional,Krippendorff delta-alpha,0.0337361782668002,0.014925373134328358,1
20,0.2,2.0,32,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,32,unidirectional,chi-squared (Akhtar et al. 2019),188.5312546070959,1.096211769215377e-39,1
20,0.2,2.0,32,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,32,bidirectional,apunim,0.07637963346272877,0.0001328508351752789,1
20,0.2,2.0,32,bidirectional,Krippendorff delta-alpha,0.04151179630919111,0.07462686567164178,0
20,0.2,2.0,32,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,32,bidirectional,chi-squared (Akhtar et al. 2019),7.538304752994156,0.11003202862702315,0
20,0.2,2.0,32,bidirectional,GMM clustering (Checco/Mignemi),0.4235574063057704,0.04477611940298507,1
20,0.2,2.0,33,unidirectional,apunim,0.08928405176426799,8.706615601420649e-15,1
20,0.2,2.0,33,unidirectional,Krippendorff delta-alpha,0.02437889891007572,0.04975124378109453,1
20,0.2,2.0,33,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,33,unidirectional,chi-squared (Akhtar et al. 2019),221.18912462397776,1.0400037196093855e-46,1
20,0.2,2.0,33,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,33,bidirectional,apunim,0.08538493533244854,1.5994521475918306e-13,1
20,0.2,2.0,33,bidirectional,Krippendorff delta-alpha,0.05515138781131279,0.004975124378109453,1
20,0.2,2.0,33,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,33,bidirectional,chi-squared (Akhtar et al. 2019),1.2741692075542521,0.8657426162104249,0
20,0.2,2.0,33,bidirectional,GMM clustering (Checco/Mignemi),-0.06837606837606838,1.0,0
20,0.2,2.0,34,unidirectional,apunim,0.04866841561805103,0.017771218476293597,1
20,0.2,2.0,34,unidirectional,Krippendorff delta-alpha,0.030082004871111845,0.05970149253731343,0
20,0.2,2.0,34,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,34,unidirectional,chi-squared (Akhtar et al. 2019),128.57813203620555,7.842487543144494e-27,1
20,0.2,2.0,34,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,34,bidirectional,apunim,0.11000319831430033,2.330195007063858e-19,1
20,0.2,2.0,34,bidirectional,Krippendorff delta-alpha,0.0717062090963802,0.004975124378109453,1
20,0.2,2.0,34,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,34,bidirectional,chi-squared (Akhtar et al. 2019),2.608146895343123,0.6253806172419234,0
20,0.2,2.0,34,bidirectional,GMM clustering (Checco/Mignemi),-0.10894941634241245,1.0,0
20,0.2,2.0,35,unidirectional,apunim,0.08981783721175107,3.158298822530272e-14,1
20,0.2,2.0,35,unidirectional,Krippendorff delta-alpha,0.03259988772775563,0.004975124378109453,1
20,0.2,2.0,35,unidirectional,aposteriori unimodality (2024),0.005747126436781609,0.0594059405940594,0
20,0.2,2.0,35,unidirectional,chi-squared (Akhtar et al. 2019),194.81095664268457,4.901821976384503e-41,1
20,0.2,2.0,35,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,35,bidirectional,apunim,0.08008931507797752,8.392045769413826e-13,1
20,0.2,2.0,35,bidirectional,Krippendorff delta-alpha,0.023460646048100386,0.1691542288557214,0
20,0.2,2.0,35,bidirectional,aposteriori unimodality (2024),0.005555555555555556,0.1188118811881188,0
20,0.2,2.0,35,bidirectional,chi-squared (Akhtar et al. 2019),6.777980878027573,0.14809649762464971,0
20,0.2,2.0,35,bidirectional,GMM clustering (Checco/Mignemi),-0.028554431885782272,0.6965174129353234,0
20,0.2,2.0,36,unidirectional,apunim,0.05137904701014083,2.0436633397800276e-05,1
20,0.2,2.0,36,unidirectional,Krippendorff delta-alpha,0.01713271874109734,0.08955223880597014,0
20,0.2,2.0,36,unidirectional,aposteriori unimodality (2024),0.005714285714285714,0.09900990099009901,0
20,0.2,2.0,36,unidirectional,chi-squared (Akhtar et al. 2019),165.44108459951562,9.948485515937162e-35,1
20,0.2,2.0,36,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,36,bidirectional,apunim,0.09522524952792004,8.886849160039547e-16,1
20,0.2,2.0,36,bidirectional,Krippendorff delta-alpha,0.07410119371410295,0.004975124378109453,1
20,0.2,2.0,36,bidirectional,aposteriori unimodality (2024),0.0058823529411764705,0.0594059405940594,0
20,0.2,2.0,36,bidirectional,chi-squared (Akhtar et al. 2019),7.291348275545284,0.12126977809998,0
20,0.2,2.0,36,bidirectional,GMM clustering (Checco/Mignemi),0.15508615897720957,0.38308457711442784,0
20,0.2,2.0,37,unidirectional,apunim,0.05894316069988437,1.126495339909584e-08,1
20,0.2,2.0,37,unidirectional,Krippendorff delta-alpha,0.02488086045417731,0.029850746268656716,1
20,0.2,2.0,37,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,37,unidirectional,chi-squared (Akhtar et al. 2019),154.2774280464306,2.46574645891596e-32,1
20,0.2,2.0,37,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,37,bidirectional,apunim,0.052036747691576506,0.04159114967087752,1
20,0.2,2.0,37,bidirectional,Krippendorff delta-alpha,0.037789873380449146,0.07960199004975124,0
20,0.2,2.0,37,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,37,bidirectional,chi-squared (Akhtar et al. 2019),8.20089611096725,0.08449020524517363,0
20,0.2,2.0,37,bidirectional,GMM clustering (Checco/Mignemi),-0.12844276204150895,1.0,0
20,0.2,2.0,38,unidirectional,apunim,-0.04089469306860598,0.0002959937488193645,1
20,0.2,2.0,38,unidirectional,Krippendorff delta-alpha,-0.004539225198925967,0.5124378109452736,0
20,0.2,2.0,38,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,38,unidirectional,chi-squared (Akhtar et al. 2019),160.49676771793926,1.1438904637227973e-33,1
20,0.2,2.0,38,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,38,bidirectional,apunim,0.05523085395533925,2.0934236649056684e-06,1
20,0.2,2.0,38,bidirectional,Krippendorff delta-alpha,0.03310681096772311,0.0845771144278607,0
20,0.2,2.0,38,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,38,bidirectional,chi-squared (Akhtar et al. 2019),1.5590596383250117,0.8161308052696267,0
20,0.2,2.0,38,bidirectional,GMM clustering (Checco/Mignemi),-0.034858387799564274,1.0,0
20,0.2,2.0,39,unidirectional,apunim,0.019108280254777132,0.11524742258218137,0
20,0.2,2.0,39,unidirectional,Krippendorff delta-alpha,0.01544775871195353,0.08955223880597014,0
20,0.2,2.0,39,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,39,unidirectional,chi-squared (Akhtar et al. 2019),177.26840903091647,2.8782455349979533e-37,1
20,0.2,2.0,39,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,39,bidirectional,apunim,0.04486336402162789,4.387149234311763e-05,1
20,0.2,2.0,39,bidirectional,Krippendorff delta-alpha,0.038088314772055654,0.024875621890547265,1
20,0.2,2.0,39,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,39,bidirectional,chi-squared (Akhtar et al. 2019),10.283925481639583,0.03590716629679132,1
20,0.2,2.0,39,bidirectional,GMM clustering (Checco/Mignemi),0.3675760344602532,0.07960199004975124,0
20,0.2,2.5,0,unidirectional,apunim,0.13042800343026428,1.0537700744287074e-23,1
20,0.2,2.5,0,unidirectional,Krippendorff delta-alpha,0.010033909211575154,0.1691542288557214,0
20,0.2,2.5,0,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.5,0,unidirectional,chi-squared (Akhtar et al. 2019),210.82340105228857,1.767134138889439e-44,1
20,0.2,2.5,0,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.5,0,bidirectional,apunim,0.08348231215125404,5.45240373164849e-13,1
20,0.2,2.5,0,bidirectional,Krippendorff delta-alpha,0.09894472288085981,0.004975124378109453,1
20,0.2,2.5,0,bidirectional,aposteriori unimodality (2024),0.005813953488372093,0.09900990099009901,0
20,0.2,2.5,0,bidirectional,chi-squared (Akhtar et al. 2019),4.015377425424665,0.40392874172571164,0
20,0.2,2.5,0,bidirectional,GMM clustering (Checco/Mignemi),0.11881625441696113,0.14925373134328357,0
20,0.2,2.5,1,unidirectional,apunim,0.07270776894965542,3.719847415941772e-12,1
20,0.2,2.5,1,unidirectional,Krippendorff delta-alpha,0.04089892823066771,0.01990049751243781,1
20,0.2,2.5,1,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.5,1,unidirectional,chi-squared (Akhtar et al. 2019),240.75707659566325,6.373925468237437e-51,1
20,0.2,2.5,1,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.5,1,bidirectional,apunim,0.08533416867825093,4.647942566843893e-14,1
20,0.2,2.5,1,bidirectional,Krippendorff delta-alpha,0.07093618313882116,0.004975124378109453,1
20,0.2,2.5,1,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.5,1,bidirectional,chi-squared (Akhtar et al. 2019),7.463110670183523,0.11334700067135864,0
20,0.2,2.5,1,bidirectional,GMM clustering (Checco/Mignemi),0.05508798775822494,0.30845771144278605,0
20,0.2,2.5,2,unidirectional,apunim,0.09035349677060911,2.2713578891358633e-13,1
20,0.2,2.5,2,unidirectional,Krippendorff delta-alpha,0.012800504310712946,0.1890547263681592,0
20,0.2,2.5,2,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.5,2,unidirectional,chi-squared (Akhtar et al. 2019),273.7015658078768,5.080066268878439e-58,1
20,0.2,2.5,2,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.5,2,bidirectional,apunim,0.07645649243672309,1.2246588597975523e-10,1
20,0.2,2.5,2,bidirectional,Krippendorff delta-alpha,0.07490525071213977,0.004975124378109453,1
20,0.2,2.5,2,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.5,2,bidirectional,chi-squared (Akhtar et al. 2019),2.7170473622520994,0.6062348560965505,0
20,0.2,2.5,2,bidirectional,GMM clustering (Checco/Mignemi),0.028760813391753737,0.472636815920398,0
20,0.2,2.5,3,unidirectional,apunim,0.13546569553715596,3.0775104513660894e-28,1
20,0.2,2.5,3,unidirectional,Krippendorff delta-alpha,0.014398540336220567,0.18407960199004975,0
20,0.2,2.5,3,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.5,3,unidirectional,chi-squared (Akhtar et al. 2019),250.561725869096,4.926631512326828e-53,1
20,0.2,2.5,3,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.5,3,bidirectional,apunim,0.09533748469114936,1.873194604069788e-15,1
20,0.2,2.5,3,bidirectional,Krippendorff delta-alpha,0.10736373817250949,0.004975124378109453,1
20,0.2,2.5,3,bidirectional,aposteriori unimodality (2024),0.00546448087431694,0.09900990099009901,0
20,0.2,2.5,3,bidirectional,chi-squared (Akhtar et al. 2019),1.8445383044633497,0.7643245212979495,0
20,0.2,2.5,3,bidirectional,GMM clustering (Checco/Mignemi),-0.10894941634241245,1.0,0
20,0.2,2.5,4,unidirectional,apunim,0.11429988662131514,1.5701587688474147e-20,1
20,0.2,2.5,4,unidirectional,Krippendorff delta-alpha,0.0077384808691140505,0.23383084577114427,0
20,0.2,2.5,4,unidirectional,aposteriori unimodality (2024),0.005747126436781609,0.07920792079207921,0
20,0.2,2.5,4,unidirectional,chi-squared (Akhtar et al. 2019),279.24694535725894,3.2385759771574034e-59,1
